Feature Set,Model,MSE,R2 Score
"b,H,S",Quantile Regressor,222.0858469278912,0.14723895930723963
"b,H,S",Random Forest,82.10291426470594,0.6847427804122432
"b,H,V",Linear Regression,96.92668398030881,0.6278227494218318
"b,H,V",Ridge Regression,94.90850481597086,0.6355721156614738
"b,H,V",Lasso Regression,94.29284511319503,0.6379361141607667
"b,H,V",Polynomial Regression,104.79428281114063,0.5976128920196548
"b,H,V",Elastic Net,92.68057604597043,0.6441268744755813
"b,H,V",Huber Regressor,100.05290994352683,0.6158187260105601
"b,H,V",Quantile Regressor,161.98600653400732,0.37800919139860645
"b,H,V",Random Forest,96.03931173529412,0.6312300646092166
"b,H,R",Linear Regression,103.23068364788271,0.6036167705564042
"b,H,R",Ridge Regression,102.08377776399608,0.6080206381087447
"b,H,R",Lasso Regression,102.45570169358714,0.6065925316281027
"b,H,R",Polynomial Regression,109.35679227609167,0.5800938543442578
"b,H,R",Elastic Net,101.8393945085096,0.6089590163177092
"b,H,R",Huber Regressor,107.47611884422385,0.5873152286693112
"b,H,R",Quantile Regressor,172.34268144998845,0.33824182665367397
"b,H,R",Random Forest,95.66041227941189,0.6326849555839709
"b,H,G",Linear Regression,96.37375305677821,0.6299458831392823
"b,H,G",Ridge Regression,93.58131975625311,0.6406682157883956
"b,H,G",Lasso Regression,91.84421009337191,0.6473383366646575
"b,H,G",Polynomial Regression,112.63739374828016,0.5674970627691962
"b,H,G",Elastic Net,89.63540046686644,0.6558196821526596
"b,H,G",Huber Regressor,100.07795141132051,0.6157225722554622
"b,H,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"b,H,G",Random Forest,91.52799592647075,0.6485525298506645
"b,H,B",Linear Regression,105.44530561671286,0.5951131069461164
"b,H,B",Ridge Regression,104.4267133963034,0.5990242781167852
"b,H,B",Lasso Regression,102.69352497956613,0.6056793422661607
"b,H,B",Polynomial Regression,115.91221087188288,0.5549224818265904
"b,H,B",Elastic Net,100.29644283637519,0.6148836130079935
"b,H,B",Huber Regressor,108.59873128469984,0.5830046426221698
"b,H,B",Quantile Regressor,161.6109498960088,0.3794493267938267
"b,H,B",Random Forest,105.4937378382353,0.5949271378166114
"b,S,V",Linear Regression,104.13586021241315,0.6001410906791975
"b,S,V",Ridge Regression,97.49397770272644,0.6256444657004725
"b,S,V",Lasso Regression,94.9139168110574,0.6355513347849521
"b,S,V",Polynomial Regression,106.20812673037909,0.5921840408405954
"b,S,V",Elastic Net,91.31145830216009,0.649383986930936
"b,S,V",Huber Regressor,103.22927185231916,0.6036221915423458
"b,S,V",Quantile Regressor,157.02243084933957,0.39706823556988524
"b,S,V",Random Forest,95.87604679411774,0.6318569662469036
"b,S,R",Linear Regression,100.43930134821355,0.6143350675922802
"b,S,R",Ridge Regression,98.53454173399602,0.6216489275854253
"b,S,R",Lasso Regression,98.84662213603328,0.6204506071516721
"b,S,R",Polynomial Regression,114.80655030472556,0.559167976390718
"b,S,R",Elastic Net,95.76942099011805,0.6322663859953535
"b,S,R",Huber Regressor,99.40142248853057,0.6183202952361815
"b,S,R",Quantile Regressor,172.52274472881524,0.3375504230763323
"b,S,R",Random Forest,96.28699410294142,0.6302790185316844
"b,S,G",Linear Regression,109.75733188008223,0.5785558699374955
"b,S,G",Ridge Regression,97.7844984451619,0.6245289296404797
"b,S,G",Lasso Regression,93.63790755973966,0.6404509310092923
"b,S,G",Polynomial Regression,115.02017201094387,0.5583477157976671
"b,S,G",Elastic Net,89.48107328518682,0.6564122647502306
"b,S,G",Huber Regressor,110.9242570074217,0.5740751328722308
"b,S,G",Quantile Regressor,156.95783818108904,0.3973162572775285
"b,S,G",Random Forest,92.16642329411788,0.6461011085017918
"b,S,B",Linear Regression,108.21942795908186,0.5844610843683079
"b,S,B",Ridge Regression,100.30521438475489,0.6148499321821856
"b,S,B",Lasso Regression,98.02213727539998,0.6236164485482081
"b,S,B",Polynomial Regression,103.862529875066,0.6011906193463923
"b,S,B",Elastic Net,94.0493979463412,0.6388708979942783
"b,S,B",Huber Regressor,107.9639762983938,0.5854419628305261
"b,S,B",Quantile Regressor,161.6109498960088,0.3794493267938267
"b,S,B",Random Forest,99.66098070588225,0.6173236484952433
"b,V,R",Linear Regression,99.1636886920873,0.6192331409778943
"b,V,R",Ridge Regression,86.9023640877979,0.6663139436245417
"b,V,R",Lasso Regression,89.73869305966882,0.6554230612056138
"b,V,R",Polynomial Regression,113.98295396359546,0.5623304060668463
"b,V,R",Elastic Net,95.56178706186708,0.6330636548316513
"b,V,R",Huber Regressor,98.58843666087714,0.6214419828630536
"b,V,R",Quantile Regressor,164.75437403228756,0.3673792661624431
"b,V,R",Random Forest,95.61272913235301,0.6328680484314977
"b,V,G",Linear Regression,90.75366829696827,0.6515257784583801
"b,V,G",Ridge Regression,88.57687336159296,0.659884194540014
"b,V,G",Lasso Regression,89.78137590002484,0.6552591684413283
"b,V,G",Polynomial Regression,114.30172898180378,0.5611063797723547
"b,V,G",Elastic Net,90.65561851373963,0.651902268164241
"b,V,G",Huber Regressor,94.33097386964255,0.6377897080818639
"b,V,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"b,V,G",Random Forest,96.29857397058818,0.6302345543745933
"b,V,B",Linear Regression,86.29102262664794,0.6686613610211943
"b,V,B",Ridge Regression,88.29877299397006,0.6609520390793743
"b,V,B",Lasso Regression,91.27481551334591,0.6495246872193845
"b,V,B",Polynomial Regression,103.32277350926157,0.6032631656459022
"b,V,B",Elastic Net,94.1869602177935,0.638342688982374
"b,V,B",Huber Regressor,88.78331622342203,0.6590914991380683
"b,V,B",Quantile Regressor,148.7416024721411,0.4288648039798961
"b,V,B",Random Forest,103.23181319117649,0.6036124333573974
"b,R,G",Linear Regression,91.5077922231493,0.6486301076491086
"b,R,G",Ridge Regression,84.0705005939127,0.6771876795854356
"b,R,G",Lasso Regression,87.72932159078805,0.6631386078225825
"b,R,G",Polynomial Regression,125.76292670600208,0.5170978892085853
"b,R,G",Elastic Net,92.01601718145214,0.6466786350526171
"b,R,G",Huber Regressor,91.304052361975,0.6494124241201893
"b,R,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"b,R,G",Random Forest,98.14005549999996,0.6231636683764074
"b,R,B",Linear Regression,85.37524850708785,0.6721777331900571
"b,R,B",Ridge Regression,88.1133944835372,0.6616638519826528
"b,R,B",Lasso Regression,93.07704541437498,0.6426045188825513
"b,R,B",Polynomial Regression,96.27844130917767,0.6303118593876494
"b,R,B",Elastic Net,97.76682255033411,0.6245968012076104
"b,R,B",Huber Regressor,87.45988876509294,0.6641731708981446
"b,R,B",Quantile Regressor,157.633523641916,0.39472177300612477
"b,R,B",Random Forest,101.61402997058845,0.6098243668141561
"b,G,B",Linear Regression,89.4299342751425,0.6566086273551812
"b,G,B",Ridge Regression,87.49043430566223,0.6640558827083536
"b,G,B",Lasso Regression,88.02843879175929,0.6619900632434579
"b,G,B",Polynomial Regression,107.36422156741155,0.5877448897195092
"b,G,B",Elastic Net,92.61006859218179,0.6443976076650264
"b,G,B",Huber Regressor,94.42358362515772,0.637434106891676
"b,G,B",Quantile Regressor,151.43646502829378,0.4185171216322908
"b,G,B",Random Forest,100.46601830882346,0.61423248031151
"H,S,V",Linear Regression,96.644186439597,0.6289074781433734
"H,S,V",Ridge Regression,94.65720730323066,0.6365370431048574
"H,S,V",Lasso Regression,92.70900984447918,0.6440176949130716
"H,S,V",Polynomial Regression,111.12007121631366,0.5733232491710989
"H,S,V",Elastic Net,90.3987169263339,0.6528887140276862
"H,S,V",Huber Regressor,98.56675808007323,0.6215252238682001
"H,S,V",Quantile Regressor,157.02243084933957,0.39706823556988524
"H,S,V",Random Forest,98.61498517647061,0.6213400423742763
"H,S,R",Linear Regression,101.54542059785955,0.6100878117877954
"H,S,R",Ridge Regression,99.2667282756357,0.6188374915310035
"H,S,R",Lasso Regression,97.38567823491348,0.6260603119516235
"H,S,R",Polynomial Regression,114.98031881926508,0.558500743330403
"H,S,R",Elastic Net,95.7766006941529,0.6322388175033972
"H,S,R",Huber Regressor,103.37381433845157,0.603067180033942
"H,S,R",Quantile Regressor,172.52274472881524,0.3375504230763323
"H,S,R",Random Forest,104.80007176470595,0.5975906637050856
"H,S,G",Linear Regression,97.04318713850748,0.6273754027952738
"H,S,G",Ridge Regression,94.77327144830507,0.6360913821926026
"H,S,G",Lasso Regression,92.29499878368578,0.6456074067652416
"H,S,G",Polynomial Regression,111.35137837792581,0.5724350803004364
"H,S,G",Elastic Net,88.7909225252211,0.6590622926040739
"H,S,G",Huber Regressor,99.2720659737555,0.6188169959385716
"H,S,G",Quantile Regressor,156.95783818108904,0.3973162572775285
"H,S,G",Random Forest,99.93340577941179,0.6162775958429585
"H,S,B",Linear Regression,104.45848702568992,0.5989022743347476
"H,S,B",Ridge Regression,102.68726139699672,0.605703393052216
"H,S,B",Lasso Regression,99.1858563604276,0.6191480219836626
"H,S,B",Polynomial Regression,117.68688220044808,0.5481081323758294
"H,S,B",Elastic Net,96.41494303204304,0.6297877226501795
"H,S,B",Huber Regressor,105.59622280586727,0.5945336179734422
"H,S,B",Quantile Regressor,158.65061021117864,0.39081638320629375
"H,S,B",Random Forest,105.29165495588218,0.5957030918517086
"H,V,R",Linear Regression,114.65063189387756,0.5597666689599976
"H,V,R",Ridge Regression,116.4268149423801,0.5529465148355717
"H,V,R",Lasso Regression,117.40224139619556,0.5492010907602366
"H,V,R",Polynomial Regression,160.50366680461153,0.3837010514958876
"H,V,R",Elastic Net,116.54310028884883,0.5525000045583807
"H,V,R",Huber Regressor,111.1429202877152,0.5732355137382616
"H,V,R",Quantile Regressor,164.75437403228756,0.3673792661624431
"H,V,R",Random Forest,121.8219105147059,0.5322305287494018
"H,V,G",Linear Regression,114.86034935565955,0.5589613998109972
"H,V,G",Ridge Regression,117.36664655753007,0.5493377671494958
"H,V,G",Lasso Regression,115.64570972008794,0.5559457879160787
"H,V,G",Polynomial Regression,120.11648891598223,0.5387789743953764
"H,V,G",Elastic Net,113.19334872762414,0.5653623173393462
"H,V,G",Huber Regressor,125.840149782277,0.5168013694987494
"H,V,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"H,V,G",Random Forest,118.10436050000006,0.546505107085757
"H,V,B",Linear Regression,94.03418841412115,0.6389292992688478
"H,V,B",Ridge Regression,98.49972028942584,0.6217826343106438
"H,V,B",Lasso Regression,101.51467671009601,0.6102058615873969
"H,V,B",Polynomial Regression,104.1766530221239,0.5999844552188882
"H,V,B",Elastic Net,98.0778462778968,0.6234025381725481
"H,V,B",Huber Regressor,98.26794985758772,0.6226725820375707
"H,V,B",Quantile Regressor,148.7416024721411,0.4288648039798961
"H,V,B",Random Forest,107.37575242647067,0.5877006137446672
"H,R,G",Linear Regression,108.98698385249158,0.5815138377449494
"H,R,G",Ridge Regression,112.90749406483263,0.5664599366748462
"H,R,G",Lasso Regression,114.3741811097396,0.5608281794598466
"H,R,G",Polynomial Regression,146.95864244163522,0.4357109802318275
"H,R,G",Elastic Net,113.47021184970276,0.5642992235520601
"H,R,G",Huber Regressor,113.72481755209307,0.5633215933845368
"H,R,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"H,R,G",Random Forest,119.4119187352943,0.5414843696685818
"H,R,B",Linear Regression,98.1524302544547,0.6231161520279632
"H,R,B",Ridge Regression,104.47153188736063,0.5988521849212712
"H,R,B",Lasso Regression,107.34658878680554,0.5878125957374652
"H,R,B",Polynomial Regression,109.6645223202738,0.5789122383324351
"H,R,B",Elastic Net,102.13127140540897,0.6078382729214185
"H,R,B",Huber Regressor,103.97865781051595,0.6007447134930582
"H,R,B",Quantile Regressor,157.633523641916,0.39472177300612477
"H,R,B",Random Forest,110.11869422058831,0.5771683176471545
"H,G,B",Linear Regression,95.73897118820366,0.6323833065696656
"H,G,B",Ridge Regression,100.64097544581566,0.6135606832011498
"H,G,B",Lasso Regression,104.44297780816734,0.5989618263352817
"H,G,B",Polynomial Regression,102.8272891883892,0.6051657169834095
"H,G,B",Elastic Net,97.27067299491009,0.6265019069001853
"H,G,B",Huber Regressor,99.87612208357183,0.6164975526963778
"H,G,B",Quantile Regressor,151.43646502829378,0.4185171216322908
"H,G,B",Random Forest,107.50756830882366,0.5871944696090994
"S,V,R",Linear Regression,99.27064678906416,0.6188224452971465
"S,V,R",Ridge Regression,95.55852636534215,0.6330761751925857
"S,V,R",Lasso Regression,94.53382954055985,0.6370107867078331
"S,V,R",Polynomial Regression,118.27156987297475,0.5458630596933457
"S,V,R",Elastic Net,92.39909672878558,0.6452076934416542
"S,V,R",Huber Regressor,101.27491411916712,0.6111264974558595
"S,V,R",Quantile Regressor,158.76173259253264,0.3903896975850417
"S,V,R",Random Forest,102.16251417647071,0.6077183075191503
"S,V,G",Linear Regression,97.48109056820368,0.625693949476225
"S,V,G",Ridge Regression,95.73735365652252,0.6323895175372659
"S,V,G",Lasso Regression,94.93048508627308,0.6354877162346894
"S,V,G",Polynomial Regression,125.57539749410361,0.517817960334733
"S,V,G",Elastic Net,89.88504893023735,0.6548610866979
"S,V,G",Huber Regressor,99.8221755787923,0.6167046954665898
"S,V,G",Quantile Regressor,156.95783818108904,0.3973162572775285
"S,V,G",Random Forest,103.18458469117664,0.6037937804597335
"S,V,B",Linear Regression,104.70886987212346,0.5979408590097737
"S,V,B",Ridge Regression,96.55011910581283,0.6292686761150704
"S,V,B",Lasso Regression,95.44583750260976,0.6335088757594497
"S,V,B",Polynomial Regression,89.88398674625891,0.6548651652518798
"S,V,B",Elastic Net,92.51578641156367,0.6447596306015388
"S,V,B",Huber Regressor,106.9386474709485,0.5893790010976626
"S,V,B",Quantile Regressor,148.7416024721411,0.4288648039798961
"S,V,B",Random Forest,102.97888208823524,0.604583633429583
"S,R,G",Linear Regression,96.8951745820338,0.6279437386142378
"S,R,G",Ridge Regression,95.10257833509746,0.6348269158280281
"S,R,G",Lasso Regression,93.21634147452549,0.6420696525015481
"S,R,G",Polynomial Regression,115.50003697045481,0.5565051393889263
"S,R,G",Elastic Net,90.79399356728794,0.6513709382469947
"S,R,G",Huber Regressor,100.87441817688989,0.6126643142111994
"S,R,G",Quantile Regressor,156.95783818108904,0.3973162572775285
"S,R,G",Random Forest,102.07266144117649,0.6080633223551632
"S,R,B",Linear Regression,107.92248803933887,0.5856012686640928
"S,R,B",Ridge Regression,100.64780554198123,0.6135344571268873
"S,R,B",Lasso Regression,99.03281524493467,0.6197356663685788
"S,R,B",Polynomial Regression,102.75285322508145,0.6054515347895116
"S,R,B",Elastic Net,94.51685036482355,0.6370759830261544
"S,R,B",Huber Regressor,110.76283715985637,0.5746949497543168
"S,R,B",Quantile Regressor,157.633523641916,0.39472177300612477
"S,R,B",Random Forest,106.62443669117648,0.5905855017156073
"S,G,B",Linear Regression,100.98165528850939,0.6122525471752962
"S,G,B",Ridge Regression,95.33659885779286,0.633928328244723
"S,G,B",Lasso Regression,93.9121562033598,0.6393978762470138
"S,G,B",Polynomial Regression,94.86292392198297,0.635747136317362
"S,G,B",Elastic Net,91.65023656368862,0.6480831525605272
"S,G,B",Huber Regressor,100.77276284216202,0.6130546484456121
"S,G,B",Quantile Regressor,151.43646502829378,0.4185171216322908
"S,G,B",Random Forest,103.04315870588223,0.6043368252870782
"V,R,G",Linear Regression,116.64642573471909,0.5521032574627454
"V,R,G",Ridge Regression,101.95332663070681,0.6085215419066325
"V,R,G",Lasso Regression,105.23653486085598,0.5959147409515853
"V,R,G",Polynomial Regression,167.7366163479293,0.35592810844184175
"V,R,G",Elastic Net,110.6708213943675,0.5750482701528197
"V,R,G",Huber Regressor,108.94535876444513,0.5816736689718935
"V,R,G",Quantile Regressor,159.56779901797643,0.3872945789480935
"V,R,G",Random Forest,119.99323601470596,0.5392522385579274
"V,R,B",Linear Regression,93.34446762443616,0.6415776761309275
"V,R,B",Ridge Regression,83.0252771375399,0.6812011088729955
"V,R,B",Lasso Regression,86.38907432652447,0.6682848639558251
"V,R,B",Polynomial Regression,128.59593020370502,0.5062197758825623
"V,R,B",Elastic Net,95.08941358589136,0.6348774655833985
"V,R,B",Huber Regressor,91.89378135024215,0.6471479938887361
"V,R,B",Quantile Regressor,148.7416024721411,0.4288648039798961
"V,R,B",Random Forest,107.19452289705873,0.5883964954689798
"V,G,B",Linear Regression,89.85420993303808,0.6549795016969165
"V,G,B",Ridge Regression,84.41780278896672,0.6758541151760595
"V,G,B",Lasso Regression,87.44921761383496,0.6642141457832084
"V,G,B",Polynomial Regression,121.1574791814119,0.5347817996344513
"V,G,B",Elastic Net,93.38768824781312,0.6414117183975548
"V,G,B",Huber Regressor,93.58914992005964,0.6406381496732929
"V,G,B",Quantile Regressor,151.43646502829378,0.4185171216322908
"V,G,B",Random Forest,105.99830457352937,0.5929897119957396
"R,G,B",Linear Regression,83.99284905284641,0.6774858445062852
"R,G,B",Ridge Regression,82.24002784617814,0.6842162942716505
"R,G,B",Lasso Regression,84.8944378374979,0.6740239409184985
"R,G,B",Polynomial Regression,147.15341179070663,0.43496310856370124
"R,G,B",Elastic Net,93.39741002863398,0.6413743888871657
"R,G,B",Huber Regressor,84.68618859389949,0.6748235724310465
"R,G,B",Quantile Regressor,151.43646502829378,0.4185171216322908
"R,G,B",Random Forest,106.63166033823533,0.5905577644920574
"L,a,b,H",Linear Regression,92.79445162578845,0.6436896171748644
"L,a,b,H",Ridge Regression,90.77320906026972,0.6514507462045045
"L,a,b,H",Lasso Regression,85.54940772751559,0.6715089999046514
"L,a,b,H",Polynomial Regression,135.27105332442656,0.4805887641908221
"L,a,b,H",Elastic Net,87.19557244710953,0.6651880877040265
"L,a,b,H",Huber Regressor,94.4310559616498,0.6374054147551371
"L,a,b,H",Quantile Regressor,160.00615829161973,0.3856113752880659
"L,a,b,H",Random Forest,96.91807158823536,0.6278558191222607
"L,a,b,S",Linear Regression,98.14799110035865,0.6231331974080228
"L,a,b,S",Ridge Regression,91.23822865013746,0.6496651727657482
"L,a,b,S",Lasso Regression,91.43774848566858,0.6488990602694322
"L,a,b,S",Polynomial Regression,192.9795246254345,0.25900086597858585
"L,a,b,S",Elastic Net,87.30802578491318,0.6647562915013356
"L,a,b,S",Huber Regressor,101.64837139196399,0.6096925032729346
"L,a,b,S",Quantile Regressor,157.41529593350913,0.39555971963938985
"L,a,b,S",Random Forest,100.63678075000013,0.6135767899149207
"L,a,b,V",Linear Regression,97.38795843612819,0.6260515564780634
"L,a,b,V",Ridge Regression,86.58644515093825,0.667527003191811
"L,a,b,V",Lasso Regression,83.6705128533827,0.6787235449573044
"L,a,b,V",Polynomial Regression,110.18068916108794,0.5769302706454682
"L,a,b,V",Elastic Net,84.62204747126448,0.6750698603023632
"L,a,b,V",Huber Regressor,99.4525461838245,0.6181239914365204
"L,a,b,V",Quantile Regressor,159.47765296107914,0.38764072007485817
"L,a,b,V",Random Forest,101.70255083823518,0.6094844660583822
"L,a,b,R",Linear Regression,92.24854475217231,0.6457857800781104
"L,a,b,R",Ridge Regression,86.76033379188199,0.6668593088723977
"L,a,b,R",Lasso Regression,83.39163502102177,0.6797943747910824
"L,a,b,R",Polynomial Regression,123.52648517955522,0.5256853351441227
"L,a,b,R",Elastic Net,85.45495147502307,0.6718716912390597
"L,a,b,R",Huber Regressor,89.90297192293507,0.6547922663290352
"L,a,b,R",Quantile Regressor,160.00615829161973,0.3856113752880659
"L,a,b,R",Random Forest,108.0385990735294,0.5851554277078954
"L,a,b,G",Linear Regression,88.28614207587194,0.6610005390401383
"L,a,b,G",Ridge Regression,86.67548550071928,0.6671851077383489
"L,a,b,G",Lasso Regression,83.36315728561654,0.6799037230616574
"L,a,b,G",Polynomial Regression,106.47279157505416,0.5911677857685053
"L,a,b,G",Elastic Net,84.57227602125687,0.6752609717761127
"L,a,b,G",Huber Regressor,85.68261834149519,0.6709975003049248
"L,a,b,G",Quantile Regressor,158.40623517439184,0.39175472985725024
"L,a,b,G",Random Forest,100.47130311764707,0.6142121878023987
"L,a,b,B",Linear Regression,89.41442184017079,0.6566681917100158
"L,a,b,B",Ridge Regression,86.61769362358929,0.667407015896688
"L,a,b,B",Lasso Regression,82.96084897359628,0.6814484989201078
"L,a,b,B",Polynomial Regression,123.39697665462454,0.5261826195322374
"L,a,b,B",Elastic Net,84.66403228381228,0.6749086478120725
"L,a,b,B",Huber Regressor,89.44627036272831,0.6565459003545946
"L,a,b,B",Quantile Regressor,150.51687402826317,0.42204814978669825
"L,a,b,B",Random Forest,102.216788014706,0.6075099078601169
"L,a,H,S",Linear Regression,92.27879904446887,0.6456696102179365
"L,a,H,S",Ridge Regression,90.64915231380847,0.6519270969566152
"L,a,H,S",Lasso Regression,86.48418241498109,0.6679196697139924
"L,a,H,S",Polynomial Regression,159.4846779737502,0.38761374556387906
"L,a,H,S",Elastic Net,85.24597903447298,0.6726740996696043
"L,a,H,S",Huber Regressor,94.72765221380193,0.6362665500676772
"L,a,H,S",Quantile Regressor,157.41529593350913,0.39555971963938985
"L,a,H,S",Random Forest,94.26328344117655,0.6380496245106777
"L,a,H,V",Linear Regression,106.10328490986029,0.5925866104829678
"L,a,H,V",Ridge Regression,103.23835252391683,0.6035873237510437
"L,a,H,V",Lasso Regression,98.97057421913902,0.6199746582839372
"L,a,H,V",Polynomial Regression,151.57830196353376,0.4179724988471064
"L,a,H,V",Elastic Net,96.26571910048605,0.6303607098843103
"L,a,H,V",Huber Regressor,109.01218440321816,0.5814170731462103
"L,a,H,V",Quantile Regressor,159.47765296107914,0.38764072007485817
"L,a,H,V",Random Forest,103.21012907352947,0.6036956956228094
"L,a,H,R",Linear Regression,90.22418890446102,0.6535588634299156
"L,a,H,R",Ridge Regression,100.536760631235,0.6139608452779626
"L,a,H,R",Lasso Regression,98.01213290848497,0.6236548631273446
"L,a,H,R",Polynomial Regression,142.2487989770631,0.45379574821640145
"L,a,H,R",Elastic Net,96.64438615979603,0.628906711261525
"L,a,H,R",Huber Regressor,89.88020528874947,0.6548796852210075
"L,a,H,R",Quantile Regressor,160.00615829161973,0.3856113752880659
"L,a,H,R",Random Forest,103.0695987794117,0.6042353011920902
"L,a,H,G",Linear Regression,107.8095000968934,0.5860351176315906
"L,a,H,G",Ridge Regression,103.28055255026942,0.60342528488685
"L,a,H,G",Lasso Regression,98.4362352454161,0.622026402983646
"L,a,H,G",Polynomial Regression,149.82170170459466,0.4247174593460096
"L,a,H,G",Elastic Net,95.26062896824503,0.634220035991832
"L,a,H,G",Huber Regressor,104.26503694351806,0.5996450803067488
"L,a,H,G",Quantile Regressor,158.40623517439184,0.39175472985725024
"L,a,H,G",Random Forest,100.65526288235301,0.6135058225721679
"L,a,H,B",Linear Regression,93.28246995965914,0.6418157335932427
"L,a,H,B",Ridge Regression,94.02801299891898,0.6389530115115114
"L,a,H,B",Lasso Regression,90.63390776894053,0.6519856326720888
"L,a,H,B",Polynomial Regression,121.28165545514733,0.5343049899237705
"L,a,H,B",Elastic Net,87.2411033161698,0.6650132591329105
"L,a,H,B",Huber Regressor,95.06226270479863,0.6349817190238436
"L,a,H,B",Quantile Regressor,150.51687402826317,0.42204814978669825
"L,a,H,B",Random Forest,97.41228336764695,0.6259581540654213
"L,a,S,V",Linear Regression,89.24309783004733,0.6573260384084412
"L,a,S,V",Ridge Regression,91.00823564637558,0.6505482955579165
"L,a,S,V",Lasso Regression,91.70962183140439,0.6478551261311097
"L,a,S,V",Polynomial Regression,134.33265981716397,0.4841919898573924
"L,a,S,V",Elastic Net,85.81082264016702,0.670505223860167
"L,a,S,V",Huber Regressor,91.87156791815734,0.6472332886057297
"L,a,S,V",Quantile Regressor,156.84306058189136,0.3977569781352237
"L,a,S,V",Random Forest,96.3487301911766,0.6300419654660345
"L,a,S,R",Linear Regression,92.19521337797613,0.645990560881526
"L,a,S,R",Ridge Regression,91.10869558475163,0.6501625513838392
"L,a,S,R",Lasso Regression,91.55023616089638,0.6484671322185488
"L,a,S,R",Polynomial Regression,213.43172154734782,0.18046890650056058
"L,a,S,R",Elastic Net,86.55215638905275,0.6676586645321171
"L,a,S,R",Huber Regressor,93.8559537168023,0.6396136814934501
"L,a,S,R",Quantile Regressor,157.41529593350913,0.39555971963938985
"L,a,S,R",Random Forest,102.46765552941183,0.6065466315150647
"L,a,S,G",Linear Regression,87.27064858525966,0.6648998117666549
"L,a,S,G",Ridge Regression,91.11683631966673,0.650131292743659
"L,a,S,G",Lasso Regression,91.6795417652146,0.6479706270011695
"L,a,S,G",Polynomial Regression,119.41536096413995,0.5414711522632706
"L,a,S,G",Elastic Net,85.91938748519706,0.6700883586185898
"L,a,S,G",Huber Regressor,87.1808615478303,0.6652445743372469
"L,a,S,G",Quantile Regressor,157.16868117799905,0.3965066663200004
"L,a,S,G",Random Forest,94.23778282352961,0.6381475413007106
"L,a,S,B",Linear Regression,96.59796081267918,0.6290849744325895
"L,a,S,B",Ridge Regression,91.28863969381071,0.6494716053923208
"L,a,S,B",Lasso Regression,92.0609580376962,0.6465060720015698
"L,a,S,B",Polynomial Regression,118.89431325420799,0.5434718614192954
"L,a,S,B",Elastic Net,87.52628471920183,0.6639182249675196
"L,a,S,B",Huber Regressor,100.91132823039044,0.6125225876848559
"L,a,S,B",Quantile Regressor,150.51687402826317,0.42204814978669825
"L,a,S,B",Random Forest,103.53312629411776,0.6024554569953604
"L,a,V,R",Linear Regression,93.38341147602615,0.6414281402650908
"L,a,V,R",Ridge Regression,91.46694539206784,0.6487869505396568
"L,a,V,R",Lasso Regression,92.72233976731873,0.6439665109271029
"L,a,V,R",Polynomial Regression,155.97682423459557,0.4010831361017225
"L,a,V,R",Elastic Net,92.6728109093841,0.6441566909003922
"L,a,V,R",Huber Regressor,92.05580369387066,0.6465258635536455
"L,a,V,R",Quantile Regressor,159.47765296107914,0.38764072007485817
"L,a,V,R",Random Forest,107.47369197058816,0.5873245473328632
"L,a,V,G",Linear Regression,107.7241029879964,0.5863630238375128
"L,a,V,G",Ridge Regression,92.96045728468103,0.6430521917810522
"L,a,V,G",Lasso Regression,92.72241450055918,0.6439662239678177
"L,a,V,G",Polynomial Regression,171.99234585826773,0.3395870386422817
"L,a,V,G",Elastic Net,92.15892462945638,0.6461299017327383
"L,a,V,G",Huber Regressor,104.14535651062693,0.6001046269726645
"L,a,V,G",Quantile Regressor,158.40623517439184,0.39175472985725024
"L,a,V,G",Random Forest,106.14417105882346,0.5924296166203599
"L,a,V,B",Linear Regression,91.82670364228892,0.6474055576048969
"L,a,V,B",Ridge Regression,86.62828556817931,0.6673663451478922
"L,a,V,B",Lasso Regression,86.08951807273219,0.6694350944016799
"L,a,V,B",Polynomial Regression,145.76083858576405,0.4403102848557289
"L,a,V,B",Elastic Net,84.58420507583234,0.6752151668176473
"L,a,V,B",Huber Regressor,91.02843049393374,0.6504707517636652
"L,a,V,B",Quantile Regressor,148.7416024721411,0.4288648039798961
"L,a,V,B",Random Forest,101.24226608823524,0.611251858748437
"L,a,R,G",Linear Regression,78.77027401374174,0.6975393895072368
"L,a,R,G",Ridge Regression,91.0575547103454,0.6503589211475312
"L,a,R,G",Lasso Regression,92.4723197874688,0.6449265329238221
"L,a,R,G",Polynomial Regression,129.44380617892384,0.5029641177260084
"L,a,R,G",Elastic Net,92.15996798769883,0.646125895465464
"L,a,R,G",Huber Regressor,79.86552296449813,0.6933338732711305
"L,a,R,G",Quantile Regressor,158.40623517439184,0.39175472985725024
"L,a,R,G",Random Forest,105.20885757352937,0.5960210156767451
"L,a,R,B",Linear Regression,89.44884657899286,0.6565360082480367
"L,a,R,B",Ridge Regression,86.19183112174439,0.66904223468838
"L,a,R,B",Lasso Regression,85.81108851781363,0.6705042029482009
"L,a,R,B",Polynomial Regression,130.11124307207464,0.5004013061489841
"L,a,R,B",Elastic Net,84.97254523691012,0.6737240256013814
